Time,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,Axis_7,Axis_8
11793.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11797.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11799.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11804.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11810.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11815.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11819.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11821.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11823.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11829.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11830.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11832.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11836.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11838.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11840.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11842.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11844.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11845.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11847.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11849.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11851.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11853.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11855.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11857.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11859.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11862.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11869.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11871.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11872.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11874.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11876.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11878.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11880.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11882.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11884.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11885.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11887.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11889.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11891.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11893.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11895.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11897.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11899.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11901.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11902.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11906.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11908.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11910.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11912.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11913.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11915.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11917.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11919.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11923.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11925.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11927.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11929.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11936.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11938.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11940.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11941.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11943.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11945.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11947.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11949.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11951.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11953.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11954.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11956.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11958.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11962.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11964.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11966.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11968.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11970.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11971.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11973.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11975.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11977.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11979.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11983.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11984.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11986.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11992.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11998.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12004.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12006.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12010.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12011.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12013.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12015.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12017.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12019.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12021.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12026.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12028.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12030.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12032.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12034.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12036.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12038.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12041.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12043.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12045.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12049.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12051.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12053.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12054.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12056.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12058.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12063.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12065.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12067.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12069.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12071.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12073.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12075.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12077.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12079.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12080.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12082.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12084.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12086.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12088.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12090.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12092.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12093.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12095.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12097.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12099.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12101.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12103.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12105.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12107.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12108.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12110.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12112.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12114.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12116.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12118.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12120.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12122.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12128.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12130.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12132.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12134.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12135.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12137.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12139.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12141.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12143.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12145.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12147.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12148.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12150.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12152.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12154.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12156.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12158.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12160.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12162.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12163.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12165.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12167.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12169.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12171.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12173.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12175.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12177.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12178.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12180.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12182.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12184.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12186.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12188.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12193.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12195.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12197.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12199.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12200.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12202.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12204.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12206.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12208.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12210.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12212.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12214.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12216.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12217.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12219.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12221.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12223.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12225.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12227.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12229.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12231.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12232.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12234.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12236.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12238.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12240.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12242.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12244.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12246.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12248.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12249.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12251.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12257.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12259.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12261.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12263.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12265.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12267.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12269.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12271.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12272.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12274.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12276.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12278.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12280.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12282.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12284.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12285.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12287.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12289.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12291.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12293.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12295.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12297.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12299.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12300.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12302.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12304.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12306.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12308.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12310.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12312.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12314.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12316.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12322.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12324.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12326.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12327.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12329.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12331.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12333.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12335.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12337.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12339.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12341.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12342.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12344.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12346.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12348.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12350.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12352.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12354.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12356.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12357.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12359.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12361.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12363.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12365.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12367.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12369.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12372.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12374.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12376.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12378.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12380.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12382.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12387.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12389.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12391.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12393.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12395.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12397.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12398.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12400.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12402.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12404.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12406.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12408.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12410.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12411.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12413.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12415.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12417.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12419.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12421.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12423.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12425.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12427.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12428.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12430.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12432.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12434.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12436.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12438.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12440.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12441.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12443.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12445.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12452.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12453.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12455.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12457.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12459.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12461.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12463.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12465.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12467.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12468.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12470.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12472.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12474.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12476.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12478.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12479.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12481.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12483.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12485.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12487.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12489.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12491.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12493.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12495.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12496.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12498.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12502.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12504.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12508.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12510.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12511.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12517.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12519.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12520.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12522.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12524.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12526.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12528.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12530.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12532.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12534.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12535.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12537.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12539.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12543.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12545.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
